,subject,target,TrialType,BlockType,block,move_init_bound_msecRT,enter_box_msecRT,velocity_drop_msecRT,msecRT,ACC,probemsecRT,probeACC,corrected_movements,corrected_movements_1_4,movement_angle,movement_angle_1_4,movement_angle_difference,movement_angle_difference_1_4,movement_time_msecRT,trial_count,correction_proportion,correction_proportion_1_4
106,OGWM_107,no_TMS,incompatible,neutral,248,24835.0,41317.0,41723.0,53078.0,48,31194,45,11.0,13.0,-470.1132910843463,-752.5694713597834,1432.6276958838262,1697.6905238459617,28243.0,54.0,0.2037037037037037,0.24074074074074073
107,OGWM_107,no_TMS,incompatible,valid,115,10602.0,17084.0,15354.0,22530.0,21,14404,20,4.0,5.0,-1109.8138269741034,-1100.3211716411654,504.75277901145716,518.5340492563563,11928.0,23.0,0.17391304347826086,0.21739130434782608
108,OGWM_108,PFC_cTBS,compatible,invalid,133,10432.0,15048.0,17448.0,19064.0,22,15776,22,0.0,0.0,711.5203326295479,1004.1241594961828,132.07573105048243,177.02416106825652,8632.0,23.0,0.0,0.0
109,OGWM_108,PFC_cTBS,compatible,neutral,211,25425.0,34765.0,37349.0,47180.0,53,38161,52,0.0,1.0,871.0612972468962,1902.3996494296252,252.43748608238207,399.82211361231396,21755.0,54.0,0.0,0.018518518518518517
110,OGWM_108,PFC_cTBS,compatible,valid,418,37397.0,52981.0,56859.0,71748.0,83,55902,82,0.0,0.0,2982.2958548794686,3579.424246633528,469.05971069487896,634.1791955957665,34351.0,85.0,0.0,0.0
111,OGWM_108,PFC_cTBS,incompatible,invalid,500,43794.0,58412.0,61812.0,78246.0,84,58936,82,3.0,6.0,-853.2597908451509,-2209.4091274719954,1004.6257141670179,1483.4880926607489,34452.0,85.0,0.03529411764705882,0.07058823529411765
112,OGWM_108,PFC_cTBS,incompatible,neutral,215,26833.0,37801.0,41811.0,49762.0,53,36122,53,5.0,7.0,373.60155231134274,151.79083063961443,782.1229791573162,1045.4820085334409,22929.0,54.0,0.09259259259259259,0.12962962962962962
113,OGWM_108,PFC_cTBS,incompatible,valid,107,11314.0,15198.0,16554.0,20366.0,22,14933,22,1.0,3.0,1000.7167439585803,1269.633163152314,194.87122803134406,440.0361877196757,9052.0,23.0,0.043478260869565216,0.13043478260869565
114,OGWM_108,PFC_iTBS,compatible,invalid,168,16638.0,18463.0,2120.0,19072.0,24,18638,24,0.0,0.0,-343.27345261513545,-341.0503892687128,91.40453541701825,99.11726498317725,2434.0,24.0,0.0,0.0
115,OGWM_108,PFC_iTBS,compatible,neutral,94,32677.0,35601.0,1315.0,35646.0,48,34106,48,0.0,0.0,1441.3538355720616,3219.027120692138,163.28490278792165,177.0340328972618,2969.0,54.0,0.0,0.0
116,OGWM_108,PFC_iTBS,compatible,valid,500,57358.0,62528.0,2432.0,62880.0,83,62667,80,0.0,0.0,1534.3468423958363,2232.7105529290825,316.3266949744001,390.66862019527093,5522.0,86.0,0.0,0.0
117,OGWM_108,PFC_iTBS,incompatible,invalid,516,55282.0,60155.0,4130.0,61204.0,74,59673,74,1.0,1.0,1271.5756014983476,3042.397501961901,416.66407299398986,449.1641826145077,5922.0,84.0,0.011904761904761904,0.011904761904761904
118,OGWM_108,PFC_iTBS,incompatible,neutral,97,35341.0,38917.0,,38997.0,49,37839,48,0.0,0.0,1265.583522051672,1952.4729406146596,187.68461171624352,234.1133168886885,3656.0,54.0,0.0,0.0
119,OGWM_108,PFC_iTBS,incompatible,valid,118,14666.0,17139.0,1175.0,17472.0,20,15287,20,0.0,0.0,1741.5088436754222,1737.7039140922384,87.76998887847239,99.67339059189791,2806.0,22.0,0.0,0.0
120,OGWM_108,no_TMS,compatible,invalid,140,10386.0,14204.0,16306.0,19010.0,22,16026,22,0.0,1.0,704.1183942407073,47.93937741892793,106.99377388512579,181.71890442148782,8624.0,23.0,0.0,0.043478260869565216
121,OGWM_108,no_TMS,compatible,neutral,247,28353.0,36579.0,30103.0,44525.0,52,42930,52,0.0,0.0,2474.0948398439955,3889.0793140888086,213.51145718577473,303.2537515208163,16172.0,54.0,0.0,0.0
122,OGWM_108,no_TMS,compatible,valid,345,41364.0,56307.0,58730.0,75386.0,86,65821,85,0.0,0.0,21.158892026304272,694.4524783065792,346.3330792891828,481.27882421802786,34022.0,86.0,0.0,0.0
123,OGWM_108,no_TMS,incompatible,invalid,524,45557.0,61995.0,73335.0,81241.0,83,64408,83,1.0,8.0,1865.3339153830382,1556.4572078599185,597.8915695341864,1319.5465343218893,35684.0,85.0,0.011764705882352941,0.09411764705882353
124,OGWM_108,no_TMS,incompatible,neutral,241,29205.0,37964.0,29937.0,46468.0,51,42692,50,3.0,4.0,1026.1438598674472,1921.5643586624005,544.9566176051711,804.0720247275183,17263.0,54.0,0.05555555555555555,0.07407407407407407
125,OGWM_108,no_TMS,incompatible,valid,78,11247.0,14323.0,15756.0,19371.0,20,15637,20,1.0,2.0,-423.51737284880915,-653.9842159785577,176.10976916838712,311.7374598930479,8124.0,22.0,0.045454545454545456,0.09090909090909091
126,OGWM_109,PFC_cTBS,compatible,invalid,170,11321.0,16519.0,14713.0,21660.0,23,19955,22,0.0,1.0,-1527.0580356590813,-1299.599328918874,160.7899506840477,253.73236461988677,10339.0,24.0,0.0,0.041666666666666664
127,OGWM_109,PFC_cTBS,compatible,neutral,229,23410.0,31658.0,35484.0,41918.0,52,40347,52,1.0,3.0,-2278.75898856204,-1261.1646136896156,446.9487857190262,542.742675475967,18508.0,54.0,0.018518518518518517,0.05555555555555555
128,OGWM_109,PFC_cTBS,compatible,valid,272,35945.0,48302.0,56968.0,69029.0,82,69329,82,2.0,2.0,-1919.5395654633792,-3656.051954408386,673.8849949734436,855.3127265076594,33084.0,84.0,0.023809523809523808,0.023809523809523808
129,OGWM_109,PFC_cTBS,incompatible,invalid,585,40920.0,55402.0,61209.0,74410.0,80,65557,78,6.0,9.0,-1597.3925549917176,-695.2388437905917,986.6093293955549,1377.7021620550188,33490.0,84.0,0.07142857142857142,0.10714285714285714
130,OGWM_109,PFC_cTBS,incompatible,neutral,222,28206.0,36588.0,39995.0,48045.0,52,46292,52,1.0,3.0,-2127.4806773965383,-1033.8333712040312,315.83950052898774,552.501411927445,19839.0,54.0,0.018518518518518517,0.05555555555555555
131,OGWM_109,PFC_cTBS,incompatible,valid,72,11186.0,15224.0,15194.0,20010.0,22,17408,22,4.0,5.0,-856.8999971999818,125.42622108213125,477.2135273137692,571.4385747694255,8824.0,24.0,0.16666666666666666,0.20833333333333334
132,OGWM_109,PFC_iTBS,compatible,invalid,101,10373.0,13761.0,12642.0,17236.0,21,21677,21,2.0,2.0,-1821.2445373935666,-1802.5566302488583,343.2910066999448,376.9939948837332,6863.0,22.0,0.09090909090909091,0.09090909090909091
133,OGWM_109,PFC_iTBS,compatible,neutral,213,22697.0,30390.0,32214.0,41571.0,52,50813,50,0.0,2.0,-4119.132776413572,-3860.325855566919,306.1056093707382,431.64242800193546,18874.0,54.0,0.0,0.037037037037037035
134,OGWM_109,PFC_iTBS,compatible,valid,506,38720.0,51290.0,55913.0,69062.0,84,77445,84,1.0,1.0,-1875.8506894659643,-755.6583511890022,487.42682140067984,581.8887656976384,30342.0,86.0,0.011627906976744186,0.011627906976744186
135,OGWM_109,PFC_iTBS,incompatible,invalid,398,42354.0,56340.0,59215.0,72398.0,80,77112,80,2.0,6.0,-4916.429362129248,-4579.092489992583,653.983414101277,1119.9469889684833,30044.0,86.0,0.023255813953488372,0.06976744186046512
136,OGWM_109,PFC_iTBS,incompatible,neutral,206,26624.0,35800.0,39890.0,46548.0,52,54005,51,3.0,5.0,-495.8611588697884,-789.4192497936147,658.908852970374,876.9623004827006,19924.0,54.0,0.05555555555555555,0.09259259259259259
137,OGWM_109,PFC_iTBS,incompatible,valid,118,10147.0,13619.0,14839.0,17609.0,20,21345,20,2.0,2.0,-984.2475706604366,248.4275169232119,379.17416579250926,420.66861129238816,7462.0,22.0,0.09090909090909091,0.09090909090909091
138,OGWM_109,no_TMS,compatible,invalid,138,11256.0,15742.0,17944.0,21123.0,20,14535,20,1.0,1.0,332.9028629432198,6.2044930520197,259.0397797094764,293.00308437605634,9867.0,22.0,0.045454545454545456,0.045454545454545456
139,OGWM_109,no_TMS,compatible,neutral,217,26958.0,34875.0,40581.0,48124.0,51,39470,51,1.0,1.0,-1186.393541792336,346.8758605523295,330.15646198452066,516.1032863124802,21166.0,54.0,0.018518518518518517,0.018518518518518517
140,OGWM_109,no_TMS,compatible,valid,300,40171.0,54151.0,61288.0,74099.0,82,60292,82,2.0,3.0,-1878.7105087220457,-2971.911966872705,770.7980231296425,947.9969891376065,33928.0,85.0,0.023529411764705882,0.03529411764705882
141,OGWM_109,no_TMS,incompatible,invalid,527,46085.0,60379.0,64695.0,79741.0,76,66239,74,7.0,8.0,340.91753390464623,263.7232681738145,1067.2920118012512,1365.7131672057262,33656.0,86.0,0.08139534883720931,0.09302325581395349
142,OGWM_109,no_TMS,incompatible,neutral,198,27632.0,35799.0,39831.0,48363.0,48,37653,48,3.0,4.0,-298.3266361625019,830.0955862930807,573.4458797926002,713.7713562948445,20731.0,54.0,0.05555555555555555,0.07407407407407407
143,OGWM_109,no_TMS,incompatible,valid,77,11029.0,15019.0,17124.0,20454.0,21,18115,20,3.0,4.0,-923.8383885907494,-1078.031311866042,378.2673054551625,536.872942522958,9425.0,23.0,0.13043478260869565,0.17391304347826086
144,OGWM_110,PFC_cTBS,compatible,invalid,98,10984.0,13570.0,13208.0,18634.0,22,12232,22,0.0,0.0,-11.90859519763697,-27.43861504884282,96.5424884724548,98.94547205122345,7650.0,24.0,0.0,0.0
145,OGWM_110,PFC_cTBS,compatible,neutral,180,25387.0,33679.0,32240.0,43465.0,54,29111,53,1.0,1.0,1608.8464126171093,1231.995510628228,314.266076511656,354.41230900690243,18078.0,54.0,0.018518518518518517,0.018518518518518517
146,OGWM_110,PFC_cTBS,compatible,valid,590,34286.0,43508.0,41716.0,59732.0,80,45222,79,1.0,1.0,409.1718860895053,-1014.3478009995854,356.5111796823583,447.9298273462165,25446.0,84.0,0.011904761904761904,0.011904761904761904
147,OGWM_110,PFC_cTBS,incompatible,invalid,347,43482.0,56330.0,50887.0,69389.0,79,45881,79,4.0,7.0,2039.5916602646957,3415.794455096158,663.6254915875128,1125.3536250761538,25907.0,84.0,0.047619047619047616,0.08333333333333333
148,OGWM_110,PFC_cTBS,incompatible,neutral,173,28235.0,38223.0,34481.0,47377.0,51,30464,51,5.0,6.0,2040.8947452916232,2927.071229337398,804.1211586917582,982.8667482472629,19142.0,54.0,0.09259259259259259,0.1111111111111111
149,OGWM_110,PFC_cTBS,incompatible,valid,176,12904.0,16864.0,15152.0,21206.0,24,13539,24,3.0,4.0,-87.55141738504253,40.384766275305395,560.8073441392708,710.5250746333375,8302.0,24.0,0.125,0.16666666666666666
150,OGWM_110,PFC_iTBS,compatible,invalid,152,11234.0,14640.0,13642.0,18992.0,24,14668,24,1.0,1.0,450.77363892050255,87.31867129400685,150.33400168542892,154.77928405992975,7758.0,24.0,0.041666666666666664,0.041666666666666664
151,OGWM_110,PFC_iTBS,compatible,neutral,264,22086.0,29603.0,27245.0,39388.0,53,32059,53,0.0,0.0,1538.7391935230376,1878.334068427203,231.38548629729036,285.0354958413928,17302.0,54.0,0.0,0.0
152,OGWM_110,PFC_iTBS,compatible,valid,306,34735.0,45833.0,49364.0,61820.0,83,47622,82,1.0,1.0,1148.8657801022828,2930.994511116491,392.43571454846176,424.81547618945604,27085.0,84.0,0.011904761904761904,0.011904761904761904
153,OGWM_110,PFC_iTBS,incompatible,invalid,511,43939.0,56277.0,52585.0,71534.0,81,46742,80,2.0,4.0,-3695.3922945478616,-4005.0531780820047,541.0724855711692,774.7206153342181,27595.0,84.0,0.023809523809523808,0.047619047619047616
154,OGWM_110,PFC_iTBS,incompatible,neutral,241,26569.0,34299.0,31244.0,43452.0,49,30599,46,1.0,3.0,423.0830871856539,725.0181475080547,296.12713084558453,435.5769899404585,16883.0,54.0,0.018518518518518517,0.05555555555555555
155,OGWM_110,PFC_iTBS,incompatible,valid,70,10285.0,13139.0,10697.0,16342.0,19,11923,19,0.0,1.0,-545.9994196034471,-268.68657347369185,78.91049877410433,169.25696223808717,6057.0,24.0,0.0,0.041666666666666664
156,OGWM_110,no_TMS,compatible,invalid,135,10791.0,15390.0,15642.0,19453.0,23,16274,23,0.0,0.0,547.3269790600539,534.4779460479087,79.42477177027402,119.12658506850997,8662.0,23.0,0.0,0.0
157,OGWM_110,no_TMS,compatible,neutral,122,24255.0,33722.0,38097.0,46964.0,53,41138,49,0.0,0.0,-1619.9019300686089,-175.09694317826106,256.92321635813244,285.70474243573545,22709.0,54.0,0.0,0.0
158,OGWM_110,no_TMS,compatible,valid,531,35438.0,47776.0,56911.0,66018.0,80,60702,80,0.0,0.0,723.9958017601102,-684.9866046406854,267.1158466308125,325.1660185210293,30580.0,84.0,0.0,0.0
159,OGWM_110,no_TMS,incompatible,invalid,486,47516.0,62942.0,55372.0,77415.0,79,59723,78,1.0,3.0,-299.32563002299423,2244.265368609327,409.0164572640721,622.8659784406626,29899.0,85.0,0.011764705882352941,0.03529411764705882
160,OGWM_110,no_TMS,incompatible,neutral,111,28639.0,37241.0,38980.0,46899.0,45,37940,42,0.0,1.0,-186.33634746515602,816.58076869994,192.7612429153734,323.2721922386131,18260.0,54.0,0.0,0.018518518518518517
161,OGWM_110,no_TMS,incompatible,valid,148,13352.0,18035.0,17917.0,22282.0,22,19245,22,1.0,1.0,-283.3746614290962,-1341.5313557297018,157.18892110326703,179.00939569885952,8930.0,24.0,0.041666666666666664,0.041666666666666664
162,OGWM_111,PFC_cTBS,compatible,invalid,124,11161.0,14779.0,16854.0,19330.0,23,18474,23,0.0,0.0,-194.0378120841708,168.13870966860304,85.19730222778728,121.25606830697646,8169.0,23.0,0.0,0.0
163,OGWM_111,PFC_cTBS,compatible,neutral,142,24271.0,33418.0,35757.0,43223.0,53,46663,53,0.0,0.0,-1629.4813738875719,-1622.6058559412686,177.81256815991082,190.459478374876,18952.0,54.0,0.0,0.0
164,OGWM_111,PFC_cTBS,compatible,valid,573,35454.0,48556.0,54525.0,66262.0,82,61409,82,1.0,2.0,202.2467441748239,523.9087033375135,418.9305311984982,547.4725116693087,30808.0,85.0,0.011764705882352941,0.023529411764705882
165,OGWM_111,PFC_cTBS,incompatible,invalid,446,41663.0,56977.0,56954.0,73828.0,83,62489,82,1.0,6.0,4684.484369029532,3585.511339999728,403.9174135579086,1161.0025544184753,32165.0,85.0,0.011764705882352941,0.07058823529411765
166,OGWM_111,PFC_cTBS,incompatible,neutral,138,25961.0,33520.0,39305.0,44122.0,50,45815,49,1.0,2.0,203.83628252707447,1178.1168414547847,361.3749297081223,540.0023010638529,18161.0,54.0,0.018518518518518517,0.037037037037037035
167,OGWM_111,PFC_cTBS,incompatible,valid,154,11434.0,16016.0,16340.0,20170.0,22,18883,22,2.0,2.0,416.84426186173823,374.2913058511448,223.07526951543932,301.04300392969566,8736.0,23.0,0.08695652173913043,0.08695652173913043
168,OGWM_111,PFC_iTBS,compatible,invalid,112,10095.0,13729.0,14409.0,17868.0,23,15342,23,0.0,0.0,554.4421535951346,923.0311251078816,134.27484890662026,167.2306854504882,7773.0,24.0,0.0,0.0
169,OGWM_111,PFC_iTBS,compatible,neutral,232,22111.0,31173.0,34503.0,39654.0,52,33016,52,0.0,1.0,-3876.5916867373467,-3095.064722926957,211.3319645102243,298.5975147396616,17543.0,54.0,0.0,0.018518518518518517
170,OGWM_111,PFC_iTBS,compatible,valid,467,34238.0,46538.0,46676.0,61661.0,83,56335,83,0.0,2.0,-883.7367828013154,-328.26356514254826,379.53610190379356,673.7050641814578,27423.0,85.0,0.0,0.023529411764705882
171,OGWM_111,PFC_iTBS,incompatible,invalid,417,37881.0,51977.0,54815.0,67512.0,83,53720,82,3.0,7.0,-1683.139533780031,-1473.3780563150976,852.1835800274009,1248.8985659138602,29631.0,84.0,0.03571428571428571,0.08333333333333333
172,OGWM_111,PFC_iTBS,incompatible,neutral,222,23277.0,33021.0,31174.0,42816.0,52,34602,52,1.0,6.0,-55.52336374059465,898.1714016373261,296.1124878735951,745.0077018126584,19539.0,54.0,0.018518518518518517,0.1111111111111111
173,OGWM_111,PFC_iTBS,incompatible,valid,118,10046.0,14134.0,13466.0,18292.0,22,18087,21,1.0,3.0,-29.588697878345016,-73.29123671258864,218.43567751821598,463.57686904453146,8246.0,23.0,0.043478260869565216,0.13043478260869565
174,OGWM_111,no_TMS,compatible,invalid,128,12001.0,15487.0,17396.0,19923.0,23,18143,23,0.0,0.0,208.6510660753503,-1543.3685271742943,63.30408646969161,104.47171266986038,7922.0,23.0,0.0,0.0
175,OGWM_111,no_TMS,compatible,neutral,195,25758.0,35323.0,36377.0,44910.0,53,38192,53,1.0,1.0,491.31879446814594,-191.21087382606805,325.54772703063406,405.7476387837032,19152.0,54.0,0.018518518518518517,0.018518518518518517
176,OGWM_111,no_TMS,compatible,valid,450,36753.0,47767.0,57700.0,65681.0,80,54334,80,0.0,0.0,-2106.9911029319956,-1716.7155393514497,321.9401381768747,383.46861247648434,28928.0,84.0,0.0,0.0
177,OGWM_111,no_TMS,incompatible,invalid,448,39546.0,53882.0,56248.0,67488.0,78,57802,78,2.0,5.0,-755.5556047778598,-502.6042111449052,569.9494684044687,1146.0536149302861,27942.0,85.0,0.023529411764705882,0.058823529411764705
178,OGWM_111,no_TMS,incompatible,neutral,185,24624.0,33529.0,35237.0,43857.0,49,36101,49,1.0,2.0,-722.7629146954619,-352.52812958757397,409.9867724661576,588.2787564776254,19233.0,54.0,0.018518518518518517,0.037037037037037035
179,OGWM_111,no_TMS,incompatible,valid,111,9669.0,13237.0,14722.0,16592.0,19,13680,19,2.0,3.0,368.26657943276916,497.1950257402799,269.07697172998235,343.2827105407157,6923.0,24.0,0.08333333333333333,0.125
180,OGWM_112,PFC_cTBS,compatible,invalid,162,12495.0,16373.0,19031.0,21642.0,23,14866,23,0.0,0.0,189.56027653016687,549.9128692654275,61.69335934524119,78.7621257453606,9147.0,24.0,0.0,0.0
181,OGWM_112,PFC_cTBS,compatible,neutral,233,26304.0,34321.0,38579.0,45415.0,49,32083,49,1.0,1.0,1384.4990804378708,1377.121130484909,356.91992097695993,386.2839902981264,19111.0,54.0,0.018518518518518517,0.018518518518518517
182,OGWM_112,PFC_cTBS,compatible,valid,251,42161.0,55209.0,63371.0,75023.0,84,55453,84,4.0,4.0,3278.5047971409845,3280.445459009065,870.6606026711609,933.3272495197901,32862.0,85.0,0.047058823529411764,0.047058823529411764
183,OGWM_112,PFC_cTBS,incompatible,invalid,581,46399.0,58589.0,67764.0,78600.0,83,52536,83,0.0,1.0,948.3964007741021,1402.8042022212212,304.53452020514067,472.7615227062011,32201.0,84.0,0.0,0.011904761904761904
184,OGWM_112,PFC_cTBS,incompatible,neutral,264,28188.0,35264.0,41330.0,48385.0,52,34576,51,0.0,1.0,1093.0535966417606,2092.072808759809,212.86815257449967,353.02308316138533,20197.0,54.0,0.0,0.018518518518518517
185,OGWM_112,PFC_cTBS,incompatible,valid,69,12681.0,15815.0,18435.0,21112.0,23,14894,22,0.0,0.0,2286.1819294628235,1924.7819037204388,89.71444174978646,108.48635198101911,8431.0,23.0,0.0,0.0
186,OGWM_112,PFC_iTBS,compatible,invalid,128,12232.0,14714.0,17018.0,19356.0,22,14094,22,0.0,1.0,30.861922705207263,290.68835333861347,77.27725116184143,175.04657881518207,7124.0,24.0,0.0,0.041666666666666664
187,OGWM_112,PFC_iTBS,compatible,neutral,215,28169.0,35348.0,37879.0,46011.0,53,37967,53,2.0,4.0,5003.508246620472,6734.2167368268565,317.917193693072,453.07394992447007,17842.0,54.0,0.037037037037037035,0.07407407407407407
188,OGWM_112,PFC_iTBS,compatible,valid,419,42360.0,51228.0,57992.0,69542.0,84,56310,83,1.0,2.0,5140.784966104646,6089.116677760761,445.95450581663397,554.0563216368157,27182.0,85.0,0.011764705882352941,0.023529411764705882
189,OGWM_112,PFC_iTBS,incompatible,invalid,496,45462.0,54772.0,60531.0,71090.0,80,56386,80,0.0,3.0,-1740.1808512265516,169.9268572833562,293.4716787311297,564.4580744823577,25628.0,84.0,0.0,0.03571428571428571
190,OGWM_112,PFC_iTBS,incompatible,neutral,207,29548.0,35376.0,38022.0,46236.0,52,40633,52,1.0,1.0,3835.8899914675226,4891.460117613169,210.13319577345754,255.59696979811915,16688.0,54.0,0.018518518518518517,0.018518518518518517
191,OGWM_112,PFC_iTBS,incompatible,valid,116,12399.0,15127.0,17197.0,19882.0,23,17534,22,2.0,2.0,411.859926988349,766.72685581442,340.43132059937466,355.9953178734037,7483.0,23.0,0.08695652173913043,0.08695652173913043
192,OGWM_112,no_TMS,compatible,invalid,135,13994.0,17604.0,20000.0,22810.0,22,15066,22,1.0,1.0,191.3385016547609,184.02668332466476,252.77350460704088,286.7729790577306,8816.0,24.0,0.041666666666666664,0.041666666666666664
193,OGWM_112,no_TMS,compatible,neutral,121,29049.0,36870.0,42637.0,48402.0,50,32383,50,1.0,1.0,991.8717888091663,648.155119463995,268.7548165462416,286.3067889985555,19353.0,54.0,0.018518518518518517,0.018518518518518517
194,OGWM_112,no_TMS,compatible,valid,555,46829.0,56853.0,65942.0,77640.0,83,52094,83,1.0,1.0,2829.205506829173,3209.7129600889475,473.7531950563365,531.8676362429073,30811.0,86.0,0.011627906976744186,0.011627906976744186
195,OGWM_112,no_TMS,incompatible,invalid,471,46396.0,57398.0,65411.0,76920.0,78,50277,78,1.0,1.0,2346.5478952877465,1666.4330470056536,466.4839669752874,498.168173296292,30524.0,84.0,0.011904761904761904,0.011904761904761904
196,OGWM_112,no_TMS,incompatible,neutral,122,29902.0,36931.0,41156.0,48899.0,51,34536,51,0.0,0.0,4028.5824339238343,3639.18787798622,169.83685720352423,234.4071182774644,18997.0,54.0,0.0,0.0
197,OGWM_112,no_TMS,incompatible,valid,143,12037.0,15353.0,17817.0,19912.0,21,13256,21,0.0,0.0,-1604.9774801739977,-882.6656108112095,58.59639370103133,68.8638683866549,7875.0,22.0,0.0,0.0
198,OGWM_113,PFC_cTBS,compatible,invalid,87,11523.0,16609.0,18289.0,22345.0,22,20560,21,2.0,3.0,-1759.0793832191735,-1438.3667218443297,236.61247823854237,285.04432326332335,10822.0,23.0,0.08695652173913043,0.13043478260869565
199,OGWM_113,PFC_cTBS,compatible,neutral,170,28489.0,39858.0,44438.0,54595.0,51,50185,49,3.0,4.0,-947.8268110770389,-1629.9518195789046,548.3813889939182,682.4165816026333,26106.0,54.0,0.05555555555555555,0.07407407407407407
200,OGWM_113,PFC_cTBS,compatible,valid,617,31396.0,46056.0,54695.0,66565.0,80,75304,80,3.0,4.0,-795.4273598146849,59.09526290136489,805.5384920979423,1050.0462458680067,35169.0,86.0,0.03488372093023256,0.046511627906976744
201,OGWM_113,PFC_cTBS,incompatible,invalid,280,42293.0,64239.0,63949.0,83164.0,73,69970,69,19.0,23.0,-3157.6747232024773,-2604.4538533039454,2384.1997587742358,2544.407478691424,40871.0,85.0,0.2235294117647059,0.27058823529411763
202,OGWM_113,PFC_cTBS,incompatible,neutral,169,30573.0,44874.0,44732.0,57581.0,51,49927,51,11.0,13.0,31.91464800835263,1006.8256620591117,1215.1757274440768,1597.3520931624216,27008.0,54.0,0.2037037037037037,0.24074074074074073
203,OGWM_113,PFC_cTBS,incompatible,valid,150,10296.0,19071.0,13919.0,23196.0,20,19257,17,9.0,8.0,-362.46835379411954,-332.8159781710656,852.0839274541247,866.3053623287411,12900.0,22.0,0.4090909090909091,0.36363636363636365
204,OGWM_113,PFC_iTBS,compatible,invalid,168,9788.0,15034.0,16494.0,20530.0,24,20264,22,3.0,4.0,33.63604491572076,117.29473049998114,474.39625063385176,616.546085956761,10742.0,24.0,0.125,0.16666666666666666
205,OGWM_113,PFC_iTBS,compatible,neutral,155,23170.0,32372.0,38139.0,45400.0,52,47520,51,2.0,3.0,-1239.6041733860498,-2337.81898157614,500.6556357443193,629.3006802916435,22230.0,54.0,0.037037037037037035,0.05555555555555555
206,OGWM_113,PFC_iTBS,compatible,valid,415,34282.0,50120.0,59258.0,75392.0,84,84138,80,2.0,6.0,-1835.2126804812558,-2998.9732849150714,772.3223111791283,1092.106308000938,41110.0,85.0,0.023529411764705882,0.07058823529411765
207,OGWM_113,PFC_iTBS,incompatible,invalid,549,36115.0,57647.0,61381.0,81775.0,79,69010,77,17.0,19.0,-935.5444045414122,-733.2143376094295,2337.8741415045943,2830.109386474213,45660.0,84.0,0.20238095238095238,0.2261904761904762
208,OGWM_113,PFC_iTBS,incompatible,neutral,152,26274.0,41626.0,43124.0,57234.0,50,46673,49,14.0,18.0,-2116.969654986753,-1598.80223027183,1657.9434715054317,2157.676421008565,30960.0,54.0,0.25925925925925924,0.3333333333333333
209,OGWM_113,PFC_iTBS,incompatible,valid,93,10406.0,16908.0,17305.0,22700.0,20,21188,20,7.0,7.0,-1153.1817498969488,-775.2452970248083,743.0730225865775,744.8284365111584,12294.0,23.0,0.30434782608695654,0.30434782608695654
210,OGWM_113,no_TMS,compatible,invalid,117,10267.0,15421.0,18661.0,23906.0,23,18075,22,2.0,1.0,-715.1903029892854,7.361548760744881,257.79748715745353,292.5119975635615,13639.0,23.0,0.08695652173913043,0.043478260869565216
211,OGWM_113,no_TMS,compatible,neutral,233,22192.0,31693.0,36688.0,46219.0,53,43471,51,3.0,5.0,-4104.995832733724,-2539.2644082345173,587.3961472437423,827.1992064770483,24027.0,54.0,0.05555555555555555,0.09259259259259259
212,OGWM_113,no_TMS,compatible,valid,470,31728.0,48610.0,54865.0,74384.0,83,66837,82,5.0,4.0,-2381.592141542058,-2065.9642412827675,1074.2316075956287,1284.0748199261684,42656.0,84.0,0.05952380952380952,0.047619047619047616
213,OGWM_113,no_TMS,incompatible,invalid,377,34104.0,58742.0,61042.0,82819.0,77,62309,70,18.0,25.0,-2253.259722045577,-1958.0397375345726,2346.199370712787,3281.1555072193987,48715.0,85.0,0.21176470588235294,0.29411764705882354
